#Digilent WaveForms Network Analyzer - Bode
#Device Name: ADP3450
#Serial Number: SN:210018B9D810
#Date Time: 2024-01-16 20:42:32.482
#Start: 1 Hz
#Stop: 10000 Hz
#Steps: 201
#Wavegen: Wavegen C1
#Amplification: 1 X
#Settle: 10 ms
#MinPeriods: 16 
#Channel: Channel 1
#Range: 2.1613 V
#Offset: 3.34838e-06 V
#Relative: yes
#Wavegen Channel 2: Disabled
#Mode: Simple
#Type: Sine
#Frequency: 1 kHz
#Period: 1 ms
#Amplitude: 1 V
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °
# Frequency (Hz),Channel 1 Magnitude (X),Channel 1 Phase (deg)
10.96478196143185,0.1081248716503915,29.78876523143322
11.48153621496883,0.109678689948002,30.83414339909601
12.02264434617413,0.111355096318415,31.89242855543833
12.58925411794167,0.1131520017287417,32.95986331464347
13.18256738556408,0.1151042379596873,34.03612679511337
13.80384264602884,0.1171808027333343,35.1115304541145
14.45439770745928,0.1194405713114978,36.18705433373376
15.13561248436207,0.1218327925850744,37.26765601999739
15.84893192461114,0.1244101060196663,38.34379653264044
16.5958690743756,0.1271689764655628,39.41359400041861
17.37800828749376,0.1301174899723144,40.46944513308293
18.19700858609983,0.1332627220250417,41.5129095651601
19.05460717963248,0.1366291391850971,42.53971454101645
19.95262314968879,0.140197378173851,43.54454329415765
20.89296130854041,0.1440307883955957,44.52749283765849
21.87761623949552,0.1480766586486728,45.48717424608009
22.90867652767774,0.1523864373436967,46.4158676061147
23.9883291901949,0.156948121082389,47.31438558515178
25.1188643150958,0.1618048492531342,48.17750423591929
26.30267991895381,0.1669168364044732,49.00597626326208
27.54228703338166,0.1723367002655061,49.79567969698169
28.84031503126606,0.1780683912992771,50.54384808764655
30.19951720402016,0.1841136426461214,51.24733904438085
31.62277660168379,0.1904719767000311,51.90804013213717
33.11311214825911,0.19719431079498,52.52437633580767
34.67368504525317,0.2042565335269607,53.09116079216389
36.30780547701014,0.2116598997166239,53.61237190004655
38.01893963205612,0.2194535565525942,54.07893315825023
39.81071705534973,0.2276097546339655,54.49634603262336
41.68693834703355,0.2361582566115307,54.86165401732148
43.65158322401657,0.2450832465187873,55.17594197525366
45.70881896148752,0.2544252246995181,55.43687357030983
47.8630092322638,0.2641675382780059,55.64355064687853
50.11872336272724,0.2743345227959211,55.79640752352304
52.48074602497723,0.2848731345363406,55.89807695390712
54.95408738576248,0.2959130100894831,55.93625634614068
57.54399373371567,0.3073345100459494,55.9369606135815
60.25595860743581,0.3191530722042146,55.86356610129952
63.0957344480193,0.3314828021586991,55.75524288327627
66.06934480075964,0.3441849654023639,55.57398335872205
69.18309709189363,0.3573155023657713,55.35343965504977
72.44359600749907,0.3708774301529456,55.07779515851642
75.85775750291836,0.3848545647443814,54.7459504094553
79.43282347242814,0.3992194622679011,54.36313827632095
83.17637711026708,0.4139708357411479,53.93055389007795
87.09635899560804,0.4290516391284781,53.44768271951629
91.20108393559097,0.4444932519545815,52.91579194695976
95.49925860214358,0.4602338059615278,52.33678093151528
100,0.4762765221983934,51.71102277056038
104.71285480509,0.4925629949108951,51.04123189459786
109.6478196143185,0.5090498547182848,50.32770274901673
114.8153621496883,0.5258044309085522,49.57216982821772
120.2264434617413,0.5426722249917152,48.77824482552789
125.8925411794168,0.5596230814129183,47.94810343888213
131.8256738556408,0.576596700522887,47.08280112111026
138.0384264602885,0.5936224954626915,46.18374026422836
144.5439770745928,0.6106519429582997,45.25662640887765
151.3561248436209,0.6275511737937667,44.30249202994476
158.4893192461114,0.6443420408637216,43.32451595072772
165.9586907437561,0.6609420732762944,42.32476499409493
173.7800828749376,0.6773571469582844,41.3073554658111
181.9700858609983,0.6934359757069402,40.27485990182527
190.5460717963246,0.7092184166286342,39.22948302396334
199.5262314968879,0.7246683438601855,38.17613539589303
208.9296130854038,0.7397276277009507,37.1147012314507
218.7761623949552,0.7543248515554659,36.05237356709407
229.0867652767772,0.7684927546790523,34.98762466238887
239.883291901949,0.7821551403197521,33.92678593867265
251.1886431509579,0.7953637466131882,32.87029923011801
263.0267991895382,0.8080088714630991,31.82133487273137
275.4228703338166,0.8201581741086748,30.78134583929284
288.4031503126606,0.8317501135024016,29.75412878509076
301.9951720402016,0.8427891992754249,28.74114712690752
316.2277660168379,0.8533225229470762,27.74461298314438
331.1311214825911,0.8632734048780724,26.76505363361663
346.7368504525317,0.8726941752471028,25.80233933239076
363.0780547701014,0.8816067884004136,24.86236253527691
380.1893963205612,0.8900035588095357,23.94195841865966
398.1071705534973,0.8978963907602272,23.04507133693755
416.8693834703355,0.905284529783638,22.16962887980162
436.5158322401661,0.9122342333357915,21.31848040899729
457.0881896148752,0.9187515383536025,20.49113386068452
478.6300923226385,0.9247968875828432,19.68747829319625
501.1872336272725,0.93048143350129,18.9082255613575
524.8074602497728,0.9357482581905315,18.15324897500785
549.5408738576249,0.940599702004608,17.42287412844672
575.4399373371566,0.945223647747399,16.71691447235514
602.5595860743574,0.9494450466053449,16.03383164219073
630.957344480193,0.9533493679135584,15.37547086274139
660.6934480075957,0.9570083283494203,14.74131935397573
691.8309709189363,0.9603251400560119,14.12977226935124
724.4359600749899,0.9634491269236921,13.53985431151514
758.5775750291835,0.9662773142440844,12.97288694829723
794.3282347242814,0.9689140995749115,12.42652414977071
831.7637711026708,0.9714126237079606,11.90190494426999
870.9635899560806,0.9736370095124118,11.39672485890591
912.0108393559096,0.9757862221392022,10.91269283871981
954.9925860214358,0.9777006191689391,10.44643053534689
1000,0.9794820658345149,9.997960348548098
1047.1285480509,0.9811130615796072,9.569483240191602
1096.478196143185,0.9825861233731792,9.159450834111396
1148.153621496883,0.9839849820889994,8.765018542672578
1202.264434617413,0.9852459992672838,8.387868562679387
1258.925411794168,0.9864211248009583,8.023917727964594
1318.256738556407,0.9875308802235546,7.67727847065342
1380.384264602885,0.988455769407232,7.34490955352814
1445.439770745928,0.9893828850315889,7.025952701865776
1513.561248436209,0.9902461169608486,6.720277435481208
1584.893192461114,0.9910086514098508,6.429349979038449
1659.586907437561,0.9916990396674911,6.148514773847424
1737.800828749376,0.9923670039738899,5.881266352957255
1819.700858609983,0.9929671965296253,5.624897802147743
1905.460717963246,0.9935046953911738,5.380055067348664
1995.262314968879,0.9940002886531294,5.147156706542489
2089.296130854038,0.9944312734368173,4.920270820794791
2187.761623949552,0.9949074301516109,4.705943833159957
2290.867652767773,0.9952909755708693,4.502759508973426
2398.83291901949,0.9956795576297327,4.304894381993407
2511.88643150958,0.9960372081696506,4.11838516603548
2630.267991895381,0.996289568713901,3.938718571234624
2754.228703338166,0.9965855471657408,3.767440875286347
2884.031503126605,0.9968076449379549,3.602235726279673
3019.951720402016,0.9971131481758126,3.446627553968824
3162.277660168379,0.9973177924461682,3.295926518867077
3311.311214825911,0.9975237768935276,3.154172286822046
3467.368504525316,0.9977487384356438,3.016767607647253
3630.780547701014,0.9979534947822852,2.885914819181437
3801.893963205613,0.9981134139673828,2.759395496051837
3981.071705534973,0.9982692370740885,2.641147501024456
4168.693834703356,0.9984802549018696,2.52639995275922
4365.158322401661,0.9986128756654866,2.41938519248319
4570.881896148752,0.9987781027233926,2.314351816950847
4786.300923226386,0.9988994597162252,2.213774084688282
5011.872336272725,0.9990201764523422,2.120009619033596
5248.074602497729,0.9991558367026039,2.029229762271996
5495.408738576249,0.9992978422010896,1.940769433883517
5754.399373371566,0.9993849505906082,1.85897422275481
6025.595860743574,0.9995645910206031,1.778752528614518
6309.57344480193,0.9996425496611856,1.701997924878285
6606.934480075958,0.9997909602221104,1.630271793028264
6918.309709189363,0.999843191137346,1.559627259026907
7244.359600749899,1.000024138678719,1.492777467285748
7585.775750291836,1.00006387269848,1.431215460060969
7943.282347242814,1.000174735368475,1.368688993251368
8317.637711026709,1.000336633904735,1.309938040174789
8709.635899560806,1.000373654718194,1.255073150994008
9120.108393559096,1.000552898634442,1.198814421287622
9549.925860214358,1.000648815266558,1.147508809898973
10000,1.000773608898466,1.096920470144312
