#Digilent WaveForms Network Analyzer - Bode
#Device Name: ADP3450
#Serial Number: SN:210018B9D810
#Date Time: 2024-01-16 21:33:58.138
#Start: 1 Hz
#Stop: 1000 Hz
#Steps: 201
#Wavegen: Wavegen C1
#Amplification: 1 X
#Settle: 10 ms
#MinPeriods: 16 
#Channel: Channel 1
#Range: 2.1613 V
#Offset: 3.34838e-06 V
#Relative: yes
#Wavegen Channel 2: Disabled
#Mode: Simple
#Type: Sine
#Frequency: 1 kHz
#Period: 1 ms
#Amplitude: 1 V
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °
#Frequency (Hz),Channel 1 Magnitude (X),Channel 1 Phase (deg)
46.23810213992606,0.1645064284914776,17.61123912339783
47.86300923226388,0.1662781177588425,19.02332456491507
49.54501908047903,0.1682862259569795,20.42285615620811
51.28613839913648,0.1704909807273278,21.77106389002043
53.08844442309885,0.1728869001000677,23.09122578267377
54.95408738576246,0.1754751284368799,24.51326328094996
56.88529308438417,0.177870050208354,25.65975291684131
58.8843655355589,0.1806528303927043,27.03414400069096
60.95368972401693,0.1837691584526113,28.20836037184301
63.09573444801933,0.1876623490134782,29.38797839217591
65.31305526474726,0.1907202119260515,30.53014394264176
67.60829753919819,0.1945005621516956,31.65879575112102
69.98419960022738,0.1987352710132535,32.79882850248805
72.44359600749902,0.2027294600703202,33.82470894068152
74.98942093324563,0.2071488265583808,34.85560670231143
77.62471166286919,0.2116891061142498,35.83793660990661
80.35261221856177,0.2165091886774316,36.76841069819053
83.17637711026713,0.2215354059831174,37.66215423353377
86.09937521846011,0.2267937172557898,38.5138161897541
89.12509381337459,0.232275302611054,39.32529754436101
92.25714271547639,0.2379887872620638,40.09486469535825
95.49925860214364,0.243924460871414,40.82276085286487
98.85530946569396,0.2501099592390578,41.50601457463287
102.3292992280755,0.2565319881395035,42.15122213197998
105.9253725177289,0.263187887523703,42.75039029947619
109.6478196143186,0.27008551944175,43.30411632923663
113.5010815672316,0.2772487018413147,43.82869156959677
117.4897554939529,0.284626642528326,44.29711418224076
121.6186000646368,0.2923145795511612,44.73074158833806
125.8925411794167,0.300190437776457,45.12346542778528
130.3166778452299,0.30835002011404,45.47165836164975
134.8962882591653,0.3167513520847504,45.77794895745512
139.6368361055938,0.3254004183320204,46.04188603695798
144.5439770745928,0.3342991712045038,46.26561818570359
149.6235656094433,0.3434566078552869,46.45142637196227
154.8816618912482,0.3528610227346077,46.59572278796813
160.3245390690042,0.3625067014276681,46.69914117537305
165.9586907437561,0.3723799219409892,46.76354315697539
171.7908387157588,0.3824876560190918,46.79018144762215
177.8279410038923,0.3928239781850499,46.7791689958438
184.0772001468956,0.4033849152537434,46.72867426274657
190.5460717963248,0.4141705105932864,46.64361719549541
197.2422736114854,0.4251365576936016,46.5203636323175
204.173794466953,0.436306401006953,46.36163939027024
211.3489039836648,0.4476859841897032,46.16865091895496
218.7761623949553,0.4592532018833636,45.94124376961079
226.4644307593061,0.4709464079223386,45.67716457558224
234.4228815319923,0.4827954896960873,45.38300133201604
242.6610095082417,0.4948465151277006,45.05617421399256
251.1886431509582,0.5069475261981323,44.70068993925931
260.0159563165274,0.5192079464117966,44.31532053734736
269.1534803926917,0.5315067857421037,43.89675251665531
278.612116862977,0.5438653312784781,43.45444476112175
288.4031503126606,0.5563282814614067,42.98848541338657
298.538261891796,0.5688399412141402,42.48813945441997
309.0295432513591,0.5813041785489454,41.97053213381162
319.8895109691397,0.5938148857814135,41.42774875332495
331.131121482591,0.6062341902104963,40.86710384543652
342.7677865464503,0.6186845509650988,40.28356996791695
354.8133892335755,0.6310467636832102,39.6816615595684
367.2823004980847,0.6433024069024611,39.06262837785977
380.1893963205612,0.6554552317022798,38.42880877768962
393.5500754557775,0.6674232419754029,37.7776289509568
407.3802778041128,0.6793080809166132,37.11627391058538
421.6965034285823,0.6910245758981737,36.44179327155862
436.515832240166,0.7025315536982442,35.75764524529626
451.8559443749224,0.7138435583197276,35.06461057303609
467.7351412871983,0.7249559600726627,34.36468413943305
484.1723675840995,0.7357851564458076,33.65818446934352
501.1872336272725,0.7463882246298796,32.94883886261647
518.8000389289613,0.7567524702178294,32.23388257188418
537.0317963702529,0.766875306243032,31.52029930690928
555.9042572704038,0.7766862784357657,30.80413174096505
575.4399373371572,0.7861989876200391,30.08829117315314
595.6621435290107,0.7954458926314252,29.37440267720095
616.5950018614824,0.804394110017767,28.66433916461533
638.263486190549,0.8130186659014761,27.95831386978739
660.6934480075957,0.8213079323280732,27.25678400798273
683.9116472814292,0.8293567026406794,26.56304148733646
707.9457843841377,0.8370365466971207,25.87487426550351
732.8245331389039,0.8444477358553037,25.19402617045586
758.5775750291837,0.8515825200053028,24.52185906625152
785.2356346100717,0.8583788657906281,23.85801915072869
812.8305161640991,0.864895542278274,23.20512943029388
841.3951416451951,0.8711460858576884,22.5602447502355
870.9635899560806,0.8771222804410406,21.9279863291314
901.5711376059569,0.8827607337036951,21.30711014326031
933.2543007969911,0.8881736743801177,20.69641376608115
966.0508789898133,0.8932965877852624,20.09722690523684
1000,0.8982018308453199,19.5110921855571
